32039800126,"A&B VACATION HOMES, LLC                           ",10007 MATAGORDA CV,SAN ANTONIO         ,TX,78223,15,1,A&B VACATION HOMES LLC                            ,3008 ANCIENT SONG,SAN ANTONIO         ,TX,78245,15,4,15880.99,15880.99,June
32051235409,SCOTTIE LLC                                       ,13501 RANCH ROAD 12 STE 103,WIMBERLEY           ,TX,78676,105,1,AARON & ANGIE SCOTT - CINCO LOCO LLE              ,1861 FLITE ACRES RD,WIMBERLEY           ,TX,78676,105,1,2324,2324,June
32040365218,"JAYDAN SRB, LLC                                   ",1815 CULEBRA RD,SAN ANTONIO         ,TX,78201,15,1,AARON MOTEL                                       ,1815 CULEBRA RD,SAN ANTONIO         ,TX,78201,15,11,5888,5888,June
32008810320,DONALD P NOBLE                                    ,102 TURNER ST,SAN ANTONIO         ,TX,78204,15,1,AARON PANCOAST CARRIAGE HOUSE B & B               ,102 TURNER,SAN ANTONIO         ,TX,78204,15,3,6011,6011,June
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,224,AA24 HARBOR COTTAGE AA24,121 W AVENUE A # 24,PORT ARANSAS        ,TX,78373,178,1,2133.2,2133.2,June
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,225,AA29 HARBOR COTTAGE AA29,121 W AVENUE A # 24,PORT ARANSAS        ,TX,78373,178,1,1302.94,1302.94,June
32055904786,BRITAN LLC                                        ,9165 S CENTRAL EXPY,DALLAS              ,TX,75241,57,1,ABC MOTEL                                         ,9165 S CENTRAL EXPY,DALLAS              ,TX,75241,57,11,3705,2135,June
32038810209,LISA KETCHUM                                      ,10492 FERRILL CREEK RD,BRYAN               ,TX,77808,21,1,ABIGAILE'S TREEHOUSE                              ,10492 FERRILL CREEK RD,BRYAN               ,TX,77808,21,4,8667.02,8225.67,June
32055654282,"HERITAGE INN NUMBER XVI. OPCO, L.L.C.             ",PO BOX 9118,FARGO               ,ND,58106,0,1,ABILENE FAIRFIELD INN & SUITES                    ,3902 TURNER PLZ,ABILENE             ,TX,79606,221,71,159541.03,159541.03,June
32055654274,"HERITAGE INN NUMBER XVII. OPCO, L.L.C.            ",PO BOX 9118,FARGO               ,ND,58106,0,1,ABILENE HAMPTON INN                               ,3917 RIDGEMONT DR,ABILENE             ,TX,79606,221,63,178414.04,168659.29,June
17416803728,PARKS AND WILDLIFE DEPARTMENT                     ,4200 SMITH SCHOOL RD,AUSTIN              ,TX,78744,227,124,ABILENE STATE PARK                                ,150 PARK ROAD 32,TUSCOLA             ,TX,79562,221,3,4300,4300,June
32057140710,"PERFECT ARLINGTON INVESTMENTS, LLC                ",4220 INDEPENDENCE DR,DALLAS              ,TX,75237,57,1,ABRAM INN                                         ,3020 E ABRAM ST,ARLINGTON           ,TX,76010,220,36,13082,1308.2,June
32016597695,SHELLYE_ARNOLD AND TINA SABUCO                    ,859 AZALEA ST,HOUSTON             ,TX,77018,101,1,ABUNDANCE--A HILL COUNTRY RIVER RETREAT           ,330 MILL RACE LN,WIMBERLEY           ,TX,78676,105,4,11975,11975,June
32053629153,"DHM HOSPITALITY, LLC                              ",2001 BROADSTONE DR,PLANO               ,TX,75025,43,1,ABV INN OF CORPUS CHRISTI                         ,910 CORN PRODUCT RD,CORPUS CHRISTI      ,TX,78409,178,160,168296.84,139026.64,June
11135895297,SHP-THE CALLAWAY HOUSE L.P.                       ,305 MARION PUGH DR,COLLEGE STA         ,TX,77840,21,2,ACC OP CALLAWAY VILLAS LP                         ,305 MARION PUGH DR,COLLEGE STATION     ,TX,77840,21,1,9948.59,840.75,June
32046993153,"ACCESS HOTEL APARTMENTS, LLC                      ",4002 CREEK RIDGE LN,MISSOURI CITY       ,TX,77459,79,1,ACCESS HOTEL APARTMENTS                           ,2656 S LOOP W STE 455,HOUSTON             ,TX,77054,101,45,184750.79,2250.59,June
32049360657,"ACE GULF PROPERTIES, L.L.C.                       ",PO BOX 2006,FRIENDSWOOD         ,TX,77549,84,2,"ACE GULF PROPERTIES, L.L.C.                       ",16615 BAYFRONT DR,JAMAICA BEACH       ,TX,77554,84,4,13500,13500,June
32016602719,BHAKTA DAYARAM                                    ,2627 MANOR RD,AUSTIN              ,TX,78722,227,1,ACE MOTEL                                         ,2627 MANOR RD,AUSTIN              ,TX,78722,227,27,13247,11297,June
32025171573,TAMMY J SIKES                                     ,223 E MAIN ST,FREDERICKSBRG       ,TX,78624,86,14,ACE OF HEARTS  THERESA SKOLOSS)                   ,469 OAK HAVEN RD,FREDERICKSBURG      ,TX,78624,86,1,1639,1639,June
17706933128,"ACK HOTELS, LP                                    ",6861 W US HIGHWAY 90,SAN ANTONIO         ,TX,78227,15,1,ACK HOTELS LP                                     ,6861 W US HIGHWAY 90,SAN ANTONIO         ,TX,78227,15,93,74728.14,71873.48,June
32025171573,TAMMY J SIKES                                     ,223 E MAIN ST,FREDERICKSBRG       ,TX,78624,86,65,ACORN B&B (STEPHANIE TUCKER)                      ,209 N ACORN ST,FREDERICKSBURG      ,TX,78624,86,1,657,657,June
12023601276,"BACKROADS TEXAS, LLC                              ",PO BOX 967,BANDERA             ,TX,78003,10,57,ACORN BED AND BREAKFAST                           ,107 STATE HIGHWAY 46 W,BOERNE              ,TX,78006,130,1,0,0,June
32025171573,TAMMY J SIKES                                     ,223 E MAIN ST,FREDERICKSBRG       ,TX,78624,86,118,ACORN COTTAGE                                     ,416 N ACORN ST,FREDERICKSBURG      ,TX,78624,86,1,3072,3072,June
12016756319,"GOURMET HOLDINGS OF FREDERICKSBURG, L.P.          ",108 N ACORN ST,FREDERICKSBRG       ,TX,78624,86,20,ACROSS THE WAY                                    ,211 W TRAVIS ST,FREDERICKSBURG      ,TX,78624,86,4,8995,8995,June
32011835538,SUZANNE E OLESEN                                  ,6818 PLUM CREEK DR,AMARILLO            ,TX,79124,188,1,ADABERRY INN                                      ,6818 PLUM CREEK DR,AMARILLO            ,TX,79124,188,9,13437,13437,June
32016658448,SIDNEY CORINNE LOCK                               ,4300 AVENUE G,AUSTIN              ,TX,78751,227,5,ADAMS HOUSE BED & BREAKFAST                       ,4300 AVENUE G,AUSTIN              ,TX,78751,227,3,17997,17400,June
32025171573,TAMMY J SIKES                                     ,223 E MAIN ST,FREDERICKSBRG       ,TX,78624,86,15,ADAMS/TRAVIS (PAM BERGMAN)                        ,303 N ADAMS ST,FREDERICKSBURG      ,TX,78624,86,1,3493,3493,June
18611022726,"VNC, INC.                                         ",4005 BELT LINE RD,ADDISON             ,TX,75001,57,1,ADDISON INN                                       ,4005 BELT LINE RD,ADDISON             ,TX,75001,57,60,47148.85,30481,June
12019851414,"CC RELIABLE BUSINESS SERVICES, INC.               ",PO BOX 181295,CORPUS CHRISTI      ,TX,78480,178,102,ADH825.221,14825 WINDWARD DR APT 221,CORPUS CHRISTI      ,TX,78418,178,1,875,875,June
32046854637,"NRFC ARLINGTON HOLDINGS, LLC                      ",14800 LANDMARK BLVD STE 800,DALLAS              ,TX,75254,57,1,ADMIRAL HOTEL                                     ,1507 N WATSON RD,ARLINGTON           ,TX,76006,220,237,9973.35,9940.35,June
32024760251,"GALVESTON ISLAND REAL ESTATE, L.L.C.              ",16602 TERMINI SAN LUIS PASS RD,GALVESTON           ,TX,77554,84,72,ADMIRALS LOOKOUT                                  ,11610 BEACHSIDE,GALVESTON           ,TX,77554,84,1,11700,11700,June
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,102,ADMIRALS QUARTERS 103PB,2212 STATE HIGHWAY 361 UNIT 103,PORT ARANSAS        ,TX,78373,178,1,4950,4950,June
32037291005,RANA INC.                                         ,10559 LANGMUIR AVE,SUNLAND             ,CA,91040,0,1,ADOBE INN MOTEL                                   ,1591 FM 1110 RD,CLINT               ,TX,79836,71,21,15695,11886,June
14504716219,CRESCENT HOTELS & RESORTS LLC                     ,10306 EATON PL STE 430,FAIRFAX             ,VA,22030,0,5,ADOLPHUS                                          ,1321 COMMERCE ST,DALLAS              ,TX,75202,57,422,798380,767235,June
13201386706,"JAIROSH ENTERPRISES, INC.                         ",804 W INTERSTATE 20,BIG SPRING          ,TX,79720,114,1,ADVANTAGE INN & SUITES                            ,804 W INTERSTATE 20,BIG SPRING          ,TX,79720,114,52,75622.32,31268.52,June
12019851414,"CC RELIABLE BUSINESS SERVICES, INC.               ",PO BOX 181295,CORPUS CHRISTI      ,TX,78480,178,141,ADV300.119,14300 ALOHA ST APT 119,CORPUS CHRISTI      ,TX,78418,178,1,2800,2800,June
32016093760,DEBBIE A GREGORY                                  ,834 MITCHELL ST,GONZALES            ,TX,78629,89,4,AFFINITY RETREAT                                  ,2000 PUMP STATION RD,WIMBERLY            ,TX,78676,105,1,1900,1900,June
32048372182,"PICTURESQUE PROPERTIES, LLC                       ",5601 BLUE RIDGE DR,COLLEGE STA         ,TX,77845,21,16,AGGIELAND LOOKOUT                                 ,100 PERSHING AVE,COLLEGE STATION     ,TX,77840,21,1,1000,0,June
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,101,AHOY MATEY 102PB,2212 STATE HIGHWAY 361 UNIT 102,PORT ARANSAS        ,TX,78373,178,1,5500,5500,June
12601439560,"F & R GROUP INVESTMENTS, LLC                      ",11320 CLAYMORE RD,HOUSTON             ,TX,77024,101,2,AIRPORT INN                                       ,200 N MEMORIAL FWY,NEDERLAND           ,TX,77627,123,40,120530.03,26824.66,June
32044003419,"SHARDABA, LLC.                                    ",8115 EASTHAVEN BLVD,HOUSTON             ,TX,77034,101,1,AIRPORT INN & SUITES                              ,8115 EASTHAVEN BLVD,HOUSTON             ,TX,77034,101,42,26656.67,19866.67,June
17606445587,"SHREE SHADHIR SONS, L.L.C.                        ",7815 N SAM HOUSTON PKWY E C/O BUDGET HOS,HUMBLE              ,TX,77396,101,1,AIRPORT INN BUDGET HOST                           ,7815 N SAM HOUSTON PKWY E,HUMBLE              ,TX,77396,101,29,1300,1300,June
12008463825,"LIDHAR BROTHERS, L.L.C.                           ",849 LANTANA ST,CORPUS CHRISTI      ,TX,78408,178,1,AIRPORT INN SUITES                                ,849 LANTANA ST,CORPUS CHRISTI      ,TX,78408,178,32,30194.39,27066.39,June
32040447933,COASTLINE VACATIONS LLC                           ,404 BROADWAY ST,ROCKPORT            ,TX,78382,4,27,AJ MARKS                                          ,28 RIVIERA DR,ROCKPORT            ,TX,78382,4,1,4890,4890,June
32050417586,"AKN HOSPITALITY, LLC                              ",1707 W HENDERSON ST,CLEBURNE            ,TX,76033,126,1,"AKN HOSPITALITY, LLC                              ",1707 W HENDERSON ST,CLEBURNE            ,TX,76033,126,40,51788.81,49878.8,June
32016093760,DEBBIE A GREGORY                                  ,834 MITCHELL ST,GONZALES            ,TX,78629,89,2,ALADDINS ESCAPE                                   ,2220 PUMP STATION RD,WIMBERLEY           ,TX,78676,105,1,1400,1400,June
32007280277,ALOMO COUNTRY LIMITED                             ,1826 W INTERSTATE 10,SEGUIN              ,TX,78155,94,1,ALAMO COUNTRY INN & SUITES                        ,1826 IH 10 WEST,SEGUIN              ,TX,78155,94,47,44317.57,44317.57,June
32050054322,"ALAMO BIRDING SERVICES, L.L.C.                    ",801 MAIN ST,ALAMO               ,TX,78516,108,1,ALAMO INN B & B                                   ,801 MAIN ST,ALAMO               ,TX,78516,108,16,1580,1580,June
32019988925,VASANTI LLC                                       ,2203 E COMMERCE ST ATTNRAKESH VAZIR,SAN ANTONIO         ,TX,78203,15,1,ALAMO INN MOTEL                                   ,2203 E COMMERCE ST,SAN ANTONIO         ,TX,78203,15,15,12199.69,11499.69,June
17416057549,"ALAMO KAMPGROUNDS, INC.                           ",602 GEMBLER RD,SAN ANTONIO         ,TX,78219,15,1,ALAMO K.O.A. KAMPGROUND INC.                      ,602 GEMBLER RD,SAN ANTONIO         ,TX,78219,15,4,23682.58,23682.58,June
32038420066,AMRISA LLC.                                       ,2957 S 1ST ST,ABILENE             ,TX,79605,221,1,ALAMO MOTEL                                       ,2957 S 1ST ST,ABILENE             ,TX,79605,221,20,5930,5090,June
32052813030,"HARE RAM HARE KRISHNA INVESTMENT, LLC             ",424 US 180,ALBANY              ,TX,76430,209,1,ALBANY INN & RV CAMPGROUND                        ,424 E US HIGHWAY 180,ALBANY              ,TX,76430,209,28,27194.1,24551.6,June
32025171573,TAMMY J SIKES                                     ,223 E MAIN ST,FREDERICKSBRG       ,TX,78624,86,16,ALBERTS ALSATION (ROBERT LOTITO)                  ,307 W SCHUBERT ST,FREDERICKSBURG      ,TX,78624,86,1,2634,2634,June
32051392721,"HOTEL ALCALDE, INC.                               ",614 SAINT PAUL ST,GONZALES            ,TX,78629,89,2,ALCALDE HOTEL                                     ,614 SAINT PAUL ST,GONZALES            ,TX,78629,89,18,13798.65,13798.65,June
32040347596,YK GROUP LLC                                      ,16800 DALLAS PKWY STE 240,DALLAS              ,TX,75248,57,7,ALEXAN SILBER                                     ,7777 KATY FWY,HOUSTON             ,TX,77024,101,1,2595,0,June
17526426857,"ALICE HOSPITALITY, INC.                           ",3605 OLIVER DR,FORT WORTH          ,TX,76244,220,1,ALICE MOTOR INN                                   ,500 S US HIGHWAY 281,ALICE               ,TX,78332,125,55,23676.61,23676.61,June
32050152654,ALISHA & ISHAN LODGING GROUP LLC                  ,15319 HIGHWAY 59 N,HUMBLE              ,TX,77396,101,2,ALISHA & ISHAN LODGING GROUP                      ,15319 HIGHWAY 59 N,HUMBLE              ,TX,77396,101,40,36819.51,23101.21,June
17427913748,"ALISTER SQUARE INN, LTD.                          ",200 S ALISTER ST,PORT ARANSAS        ,TX,78373,178,1,"ALISTER SQUARE INN, LTD.                          ",122 S ALISTER ST,PORT ARANSAS        ,TX,78373,178,50,106573.12,104648.17,June
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,93,ALL DECKED OUT LCB14729,14729 LA CONCHA BLVD,PORT ARANSAS        ,TX,78373,178,1,0,0,June
32037993410,SUBODH K MALLIK M D                               ,2071 N MAIN ST,FORT STOCKTON       ,TX,79735,186,2,ALL INN                                           ,800 E DICKINSON BLVD,FORT STOCKTON       ,TX,79735,186,88,19626,15346,June
32017031462,LINDA LOU WEST                                    ,1501 BRIAR ST,PORTLAND            ,TX,78374,205,4,ALL ON BEACH RENTALS                              ,3938 SURFSIDE BLVD,CORPUS CHRISTI      ,TX,78402,178,9,12600,0,June
32049649729,"ALL SEASONS RENTALS,  INC.                        ",15113 BAT HAWK CIR,AUSTIN              ,TX,78738,227,54,ALL SEASONS                                       ,201 CROSS BOW,HORSESHOE BAY       ,TX,78657,150,1,0,0,June
12016756319,"GOURMET HOLDINGS OF FREDERICKSBURG, L.P.          ",108 N ACORN ST,FREDERICKSBRG       ,TX,78624,86,7,ALL SEASONS DOWNTOWN RETREAT                      ,110 W SCHUBERT ST,FREDERICKSBURG      ,TX,78624,86,6,7359.5,7359.5,June
32032836069,YOGESHBHAI H GANDHI                               ,3511 E KIEST BLVD,DALLAS              ,TX,75203,57,1,ALL SEASONS INN & SUITES                          ,3511 E KIEST BLVD,DALLAS              ,TX,75203,57,30,11647.78,8047.48,June
12016756319,"GOURMET HOLDINGS OF FREDERICKSBURG, L.P.          ",108 N ACORN ST,FREDERICKSBRG       ,TX,78624,86,11,ALL SEASONS MAIN STREET RETREAT                   ,708 W MAIN ST,FREDERICKSBURG      ,TX,78624,86,6,16345,16345,June
32038271337,PORT ARANSAS ESCAPES LLC                          ,1900 STATE HIGHWAY 361,PORT ARANSAS        ,TX,78373,178,199,ALL WASHED UP AOV23,2727 S 11TH ST # 23,PORT ARANSAS        ,TX,78373,178,1,0,0,June
32043492993,AMANDA K CRIBBS                                   ,4202 FLAGSTAFF DR,AUSTIN              ,TX,78759,227,7,ALLANDALE RENTALS                                 ,1107A BRENTWOOD ST,AUSTIN              ,TX,78757,227,2,1420,1420,June
32043492993,AMANDA K CRIBBS                                   ,4202 FLAGSTAFF DR,AUSTIN              ,TX,78759,227,9,ALLANDALE RENTALS                                 ,11900 ALOE VERA TRL,AUSTIN              ,TX,78750,246,8,1887,1887,June
32043492993,AMANDA K CRIBBS                                   ,4202 FLAGSTAFF DR,AUSTIN              ,TX,78759,227,10,ALLANDALE RENTALS DUPLEX                          ,2200 LANIER DR # B,AUSTIN              ,TX,78757,227,1,2179,0,June
32043492993,AMANDA K CRIBBS                                   ,4202 FLAGSTAFF DR,AUSTIN              ,TX,78759,227,8,ALLANDALE RENTALS/DUPLEX                          ,2200 LANIER DR # A,AUSTIN              ,TX,78757,227,4,1750,0,June
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,67,ALLEGERO NORTH CONDOS #708,620 S FULTON BEACH RD APT 708,ROCKPORT            ,TX,78382,4,1,1850,1850,June
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,8,ALLEGRO ISLE CONDO                                ,71 NASSAU DR APT 302,ROCKPORT            ,TX,78382,4,1,0,0,June
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,122,ALLEGRO ISLE CONDO - CARRICO                      ,71 NASSAU DR APT 504,ROCKPORT            ,TX,78382,4,1,0,0,June
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,94,ALLEGRO ISLE CONDO #306,71 NASSAU DR APT 306,ROCKPORT            ,TX,78382,4,1,1200,1200,June
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,95,ALLEGRO ISLE CONDO #505,71 NASSAU DR APT 505,ROCKPORT            ,TX,78382,4,1,0,0,June
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,128,ALLEGRO NORTH CONDO                               ,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,2,0,0,June
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,2,ALLEGRO NORTH CONDOS                              ,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,2860,2860,June
32044594219,"KEY ALLEGRO COASTAL LUCE PROPERTIES, LLC          ",1809 BAY SHORE DR,ROCKPORT            ,TX,78382,4,60,ALLEGRO NORTH CONDOS #602,620 S FULTON BEACH RD,ROCKPORT            ,TX,78382,4,1,780,780,June
